benefit,benefit_id
Laptop- Chế độ bảo hiểm- Du Lịch- Phụ cấp- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Phụ cấp thâm niên- CLB thể thao,1727
Laptop- Chế độ bảo hiểm- Du Lịch- Du lịch nước ngoài- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Nghỉ phép năm,1728
Chế độ bảo hiểm- Phụ cấp- Xe đưa đón- Đào tạo- Tăng lương- Nghỉ phép năm,1729
Chế độ bảo hiểm- Phụ cấp- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Công tác phí- Phụ cấp thâm niên- Nghỉ phép năm- CLB thể thao,1730
Chế độ bảo hiểm- Đồng phục- Chế độ thưởng- Đào tạo- Nghỉ phép năm,1731
Laptop- Du Lịch- Phụ cấp- Du lịch nước ngoài- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Công tác phí- Phụ cấp thâm niên- Nghỉ phép năm,1732
Laptop- Phụ cấp- Tăng lương- Nghỉ phép năm,1733
Chế độ bảo hiểm- Du Lịch- Du lịch nước ngoài- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Công tác phí- Nghỉ phép năm,1734
Chế độ bảo hiểm- Du Lịch- Chăm sóc sức khỏe- Tăng lương- Công tác phí- Nghỉ phép năm,1735
Laptop- Chế độ bảo hiểm- Phụ cấp- Xe đưa đón- Tăng lương- Công tác phí- Nghỉ phép năm,1736
Chế độ bảo hiểm- Du Lịch- Phụ cấp- Xe đưa đón- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Tăng lương- Phụ cấp thâm niên- Nghỉ phép năm,1737
Chế độ bảo hiểm- Du Lịch- Phụ cấp- Đồng phục- Đào tạo- Tăng lương- Phụ cấp thâm niên,1738
Chế độ bảo hiểm- Phụ cấp- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- CLB thể thao,1739
Laptop- Chế độ bảo hiểm- Đồng phục- Chế độ thưởng- Đào tạo- Nghỉ phép năm,1740
Chế độ bảo hiểm- Du Lịch- Phụ cấp- Du lịch nước ngoài- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Phụ cấp thâm niên- Nghỉ phép năm- CLB thể thao,1741
Laptop- Chế độ bảo hiểm- Du Lịch- Xe đưa đón- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Công tác phí- Nghỉ phép năm- CLB thể thao,1742
Laptop- Chế độ bảo hiểm- Phụ cấp- Chăm sóc sức khỏe- Đào tạo- Công tác phí- Nghỉ phép năm- CLB thể thao,1743
Laptop- Chế độ bảo hiểm- Phụ cấp- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Công tác phí- Nghỉ phép năm- CLB thể thao,1744
Phụ cấp- Chế độ thưởng- Đào tạo- Công tác phí- Nghỉ phép năm,1745
Chế độ bảo hiểm- Du Lịch- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Nghỉ phép năm,1746
Chế độ bảo hiểm- Du Lịch- Đồng phục- Chế độ thưởng- Công tác phí- Phụ cấp thâm niên,1747
Du Lịch- Du lịch nước ngoài- Đồng phục- Chế độ thưởng- Đào tạo- Tăng lương- Nghỉ phép năm,1748
Du Lịch- Phụ cấp- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Phụ cấp thâm niên- Nghỉ phép năm,1749
Chế độ bảo hiểm- Du Lịch- Phụ cấp- Du lịch nước ngoài- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Phụ cấp thâm niên- Nghỉ phép năm,1750
Chế độ bảo hiểm- Du Lịch- Đồng phục- Chế độ thưởng- Đào tạo- Tăng lương- Công tác phí- Phụ cấp thâm niên- Nghỉ phép năm- CLB thể thao,1751
Laptop- Chế độ bảo hiểm- Phụ cấp- Du lịch nước ngoài- Chế độ thưởng- Đào tạo- Công tác phí- Nghỉ phép năm,1752
Laptop- Chế độ bảo hiểm- Du Lịch- Phụ cấp- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Tăng lương- Công tác phí- Nghỉ phép năm- CLB thể thao,1753
Du Lịch- Đồng phục- Chế độ thưởng- Đào tạo- Tăng lương,1754
Chế độ bảo hiểm- Du Lịch- Phụ cấp- Xe đưa đón- Đồng phục- Chế độ thưởng- Đào tạo- Tăng lương- Công tác phí- Phụ cấp thâm niên- Nghỉ phép năm- CLB thể thao,1755
Chế độ bảo hiểm- Phụ cấp- Xe đưa đón- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Phụ cấp thâm niên- Nghỉ phép năm- CLB thể thao,1756
Phụ cấp- Xe đưa đón- Đào tạo- CLB thể thao,1757
Chế độ bảo hiểm- Du Lịch- Phụ cấp- Đồng phục- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Công tác phí- Nghỉ phép năm- CLB thể thao,1758
Du Lịch- Phụ cấp- Đồng phục- Chế độ thưởng- Đào tạo- Tăng lương- Công tác phí- Nghỉ phép năm,1759
Laptop- Chế độ bảo hiểm- Du Lịch- Phụ cấp- Du lịch nước ngoài- Phụ cấp thâm niên,1760
Chế độ bảo hiểm- Đồng phục- Chăm sóc sức khỏe- Đào tạo- Nghỉ phép năm,1761
Chế độ bảo hiểm- Phụ cấp- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Tăng lương- Phụ cấp thâm niên- Nghỉ phép năm- CLB thể thao,1762
Laptop- Chế độ bảo hiểm- Du Lịch- Phụ cấp- Đồng phục- Đào tạo,1763
Laptop- Chế độ bảo hiểm- Du Lịch- Phụ cấp- Xe đưa đón- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Nghỉ phép năm- CLB thể thao,1764
Chế độ bảo hiểm- Du Lịch- Chăm sóc sức khỏe- Đào tạo- Phụ cấp thâm niên- Nghỉ phép năm,1765
Laptop- Chế độ bảo hiểm- Chăm sóc sức khỏe- Tăng lương- Nghỉ phép năm,1766
Laptop- Chế độ bảo hiểm- Xe đưa đón- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Công tác phí- Nghỉ phép năm,1767
Laptop- Chế độ bảo hiểm- Du Lịch- Phụ cấp- Xe đưa đón- Du lịch nước ngoài- Đồng phục- Chế độ thưởng- Đào tạo- Tăng lương- Công tác phí- Phụ cấp thâm niên,1768
Laptop- Chế độ bảo hiểm- Du Lịch- Phụ cấp- Đào tạo- Tăng lương- Nghỉ phép năm,1769
Laptop- Chế độ bảo hiểm- Phụ cấp- Đồng phục- Chế độ thưởng- Đào tạo- Tăng lương- Nghỉ phép năm- CLB thể thao,1770
Chế độ bảo hiểm- Xe đưa đón- Nghỉ phép năm,1771
Chế độ bảo hiểm- Du Lịch- Phụ cấp- Xe đưa đón- Du lịch nước ngoài- Đồng phục- Chế độ thưởng- Đào tạo- Tăng lương- Công tác phí- Phụ cấp thâm niên- Nghỉ phép năm,1772
Laptop- Chế độ bảo hiểm- Phụ cấp- Xe đưa đón- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Phụ cấp thâm niên- Nghỉ phép năm- CLB thể thao,1773
Chế độ bảo hiểm- Phụ cấp- Du lịch nước ngoài- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Công tác phí- Phụ cấp thâm niên- Nghỉ phép năm,1774
Laptop- Chế độ bảo hiểm- Xe đưa đón- Chăm sóc sức khỏe- Đào tạo,1775
Chế độ bảo hiểm- Du Lịch- Phụ cấp- Xe đưa đón- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Công tác phí- Nghỉ phép năm- CLB thể thao,1776
Chế độ bảo hiểm- Du Lịch- Phụ cấp- Chế độ thưởng- Chăm sóc sức khỏe- Tăng lương- Công tác phí- Nghỉ phép năm,1777
Chế độ bảo hiểm- Chế độ thưởng- Tăng lương- Công tác phí- Phụ cấp thâm niên,1778
Du Lịch- Phụ cấp- Đồng phục- Chăm sóc sức khỏe- Đào tạo- Công tác phí,1779
Chế độ bảo hiểm- Du Lịch- Đồng phục- Chế độ thưởng- Đào tạo- Tăng lương- Phụ cấp thâm niên- Nghỉ phép năm- CLB thể thao,1780
Du Lịch- Phụ cấp- Du lịch nước ngoài- Đồng phục- Chế độ thưởng- Đào tạo- Tăng lương- Công tác phí,1781
Laptop- Chế độ bảo hiểm- Phụ cấp- Chăm sóc sức khỏe- Tăng lương- Nghỉ phép năm,1782
Laptop- Chế độ bảo hiểm- Phụ cấp- Chế độ thưởng- Đào tạo- Tăng lương- Phụ cấp thâm niên- Nghỉ phép năm,1783
Laptop- Chế độ bảo hiểm- Du Lịch- Phụ cấp- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Công tác phí- Nghỉ phép năm,1784
Laptop- Chế độ bảo hiểm- Phụ cấp- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Công tác phí- Nghỉ phép năm,1785
Chế độ bảo hiểm- Du Lịch- Phụ cấp- Du lịch nước ngoài- Đồng phục- Đào tạo- Công tác phí- Nghỉ phép năm,1786
Chế độ bảo hiểm- Du Lịch- Du lịch nước ngoài- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Công tác phí- CLB thể thao,1787
Laptop- Chế độ bảo hiểm- Du Lịch- Phụ cấp- Xe đưa đón- Du lịch nước ngoài- Chế độ thưởng- Đào tạo- Tăng lương- Phụ cấp thâm niên- Nghỉ phép năm,1788
Laptop- Chế độ bảo hiểm- Phụ cấp- Xe đưa đón- Đồng phục- Chế độ thưởng- Tăng lương- Nghỉ phép năm,1789
Du Lịch- Phụ cấp- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Công tác phí,1790
Laptop- Chế độ bảo hiểm- Phụ cấp- Xe đưa đón- Đồng phục- Chế độ thưởng- Tăng lương- Công tác phí- Phụ cấp thâm niên- Nghỉ phép năm,1791
Laptop- Chế độ bảo hiểm- Du Lịch- Phụ cấp- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Phụ cấp thâm niên- Nghỉ phép năm- CLB thể thao,1792
Du Lịch- Du lịch nước ngoài- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương,1793
Laptop- Chế độ bảo hiểm- Du Lịch- Đồng phục- Chế độ thưởng- Công tác phí- Phụ cấp thâm niên,1794
Laptop- Du Lịch- Phụ cấp- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Công tác phí- Phụ cấp thâm niên- Nghỉ phép năm,1795
Laptop- Chế độ bảo hiểm- Du Lịch- Phụ cấp- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Phụ cấp thâm niên,1796
Chế độ bảo hiểm- Du Lịch- Chế độ thưởng- Nghỉ phép năm,1797
Phụ cấp- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Nghỉ phép năm,1798
Chế độ bảo hiểm- Phụ cấp- Tăng lương- Công tác phí- Nghỉ phép năm,1799
Chế độ bảo hiểm- Du Lịch- Phụ cấp- Chế độ thưởng- Chăm sóc sức khỏe- Công tác phí- Nghỉ phép năm- CLB thể thao,1800
Laptop- Phụ cấp- Xe đưa đón- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Nghỉ phép năm,1801
Chế độ bảo hiểm- Phụ cấp- Đồng phục- Chế độ thưởng- Tăng lương- Phụ cấp thâm niên- Nghỉ phép năm,1802
Laptop- Chế độ bảo hiểm- Phụ cấp- Đồng phục- Chế độ thưởng- Tăng lương- Công tác phí- Phụ cấp thâm niên- Nghỉ phép năm,1803
Chế độ bảo hiểm- CLB thể thao,1804
Laptop- Chế độ bảo hiểm- Du Lịch- Tăng lương- Công tác phí- Nghỉ phép năm,1805
Laptop- Chế độ bảo hiểm- Du Lịch- Phụ cấp- Chăm sóc sức khỏe- Tăng lương- Công tác phí- Nghỉ phép năm,1806
Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Công tác phí- Nghỉ phép năm- CLB thể thao,1807
Laptop- Chế độ bảo hiểm- Phụ cấp- Tăng lương- Nghỉ phép năm,1808
Laptop- Phụ cấp- Đào tạo- Nghỉ phép năm,1809
Laptop- Chế độ bảo hiểm- Đồng phục- Chăm sóc sức khỏe- Đào tạo- Phụ cấp thâm niên- Nghỉ phép năm,1810
Chế độ bảo hiểm- Du Lịch- Du lịch nước ngoài- Chế độ thưởng- Chăm sóc sức khỏe- Tăng lương- Công tác phí- Phụ cấp thâm niên- Nghỉ phép năm,1811
Chế độ bảo hiểm- Phụ cấp- Xe đưa đón- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Tăng lương- Phụ cấp thâm niên- Nghỉ phép năm,1812
Laptop- Chế độ bảo hiểm- Đồng phục- Chế độ thưởng- Đào tạo- Tăng lương- Công tác phí- Nghỉ phép năm,1813
Chế độ bảo hiểm- Du Lịch- Phụ cấp- Đồng phục- Chế độ thưởng- Tăng lương- Công tác phí- Phụ cấp thâm niên,1814
Laptop- Chế độ bảo hiểm- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo,1815
Chế độ bảo hiểm- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Nghỉ phép năm,1816
Chế độ bảo hiểm- Phụ cấp- Chế độ thưởng- Đào tạo- Phụ cấp thâm niên- Nghỉ phép năm,1817
Chế độ bảo hiểm- Chế độ thưởng,1818
Laptop- Chế độ bảo hiểm- Chế độ thưởng- Đào tạo- Tăng lương,1819
Chế độ bảo hiểm- Du Lịch- Phụ cấp- Du lịch nước ngoài- Đồng phục- Chế độ thưởng- Tăng lương- Công tác phí- Phụ cấp thâm niên,1820
Chế độ bảo hiểm- Phụ cấp- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Công tác phí,1821
Chế độ bảo hiểm- Du Lịch- Xe đưa đón- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Tăng lương- Công tác phí- Nghỉ phép năm,1822
Chế độ bảo hiểm- Du Lịch- Du lịch nước ngoài- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Phụ cấp thâm niên- Nghỉ phép năm,1823
Laptop- Chế độ bảo hiểm- Du Lịch- Xe đưa đón- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Công tác phí- Phụ cấp thâm niên- Nghỉ phép năm- CLB thể thao,1824
Laptop- Chế độ bảo hiểm- Đào tạo- Tăng lương- Công tác phí- Nghỉ phép năm- CLB thể thao,1825
Chế độ bảo hiểm- Du Lịch- Xe đưa đón- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- CLB thể thao,1826
Laptop- Chế độ bảo hiểm- Phụ cấp- Xe đưa đón- Đồng phục- Đào tạo- Tăng lương- Công tác phí- Phụ cấp thâm niên- Nghỉ phép năm- CLB thể thao,1827
Chế độ bảo hiểm- Phụ cấp- Xe đưa đón- Đồng phục- Chế độ thưởng- Đào tạo- Tăng lương- Phụ cấp thâm niên- Nghỉ phép năm,1828
Laptop- Chế độ bảo hiểm- Xe đưa đón- Chăm sóc sức khỏe- Đào tạo- Nghỉ phép năm,1829
Chế độ bảo hiểm- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Phụ cấp thâm niên- Nghỉ phép năm,1830
Chế độ bảo hiểm- Phụ cấp- Du lịch nước ngoài- Đồng phục- Chế độ thưởng- Đào tạo- Tăng lương- Công tác phí- Phụ cấp thâm niên- Nghỉ phép năm- CLB thể thao,1831
Du Lịch- Phụ cấp- Đồng phục- Chế độ thưởng- Đào tạo- Tăng lương,1832
Chế độ bảo hiểm- Phụ cấp- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Phụ cấp thâm niên- CLB thể thao,1833
Laptop- Chế độ bảo hiểm- Du Lịch- Phụ cấp- Du lịch nước ngoài- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Tăng lương- Công tác phí- Phụ cấp thâm niên- Nghỉ phép năm,1834
Laptop- Chế độ bảo hiểm- Đào tạo,1835
Chế độ bảo hiểm- Du Lịch- Phụ cấp- Chế độ thưởng- Tăng lương- Phụ cấp thâm niên,1836
Du Lịch- Phụ cấp- Xe đưa đón- Du lịch nước ngoài- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Công tác phí,1837
Laptop- Du Lịch- Phụ cấp- Chế độ thưởng- Tăng lương- Công tác phí- Phụ cấp thâm niên- Nghỉ phép năm,1838
Laptop- Chế độ bảo hiểm- Phụ cấp- Nghỉ phép năm,1839
Laptop- Chế độ thưởng- Đào tạo,1840
Phụ cấp- Chế độ thưởng- Đào tạo- Tăng lương- Nghỉ phép năm,1841
Laptop- Chế độ bảo hiểm- Du Lịch- Phụ cấp- Xe đưa đón- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Công tác phí- Nghỉ phép năm,1842
Laptop- Chế độ bảo hiểm- Xe đưa đón- Đồng phục- Chăm sóc sức khỏe- Đào tạo- Tăng lương,1843
Chế độ bảo hiểm- Xe đưa đón- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương,1844
Chế độ bảo hiểm- Du Lịch- Chăm sóc sức khỏe- Đào tạo- Tăng lương,1845
Laptop- Chế độ bảo hiểm- Phụ cấp- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Công tác phí,1846
Laptop- Chế độ bảo hiểm- Xe đưa đón- Chế độ thưởng- Đào tạo- Tăng lương- Nghỉ phép năm,1847
Chế độ bảo hiểm- Phụ cấp- Đồng phục- Chế độ thưởng- Đào tạo- Tăng lương- Công tác phí,1848
Laptop- Du Lịch- Phụ cấp- Đồng phục- Chế độ thưởng- Đào tạo- Tăng lương- Công tác phí- Nghỉ phép năm- CLB thể thao,1849
Chế độ bảo hiểm- Đồng phục- Chế độ thưởng- Tăng lương- Nghỉ phép năm,1850
Chế độ bảo hiểm- Phụ cấp- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Nghỉ phép năm- CLB thể thao,1851
Chế độ bảo hiểm- Đào tạo- Phụ cấp thâm niên- Nghỉ phép năm,1852
Laptop- Chế độ bảo hiểm- Du Lịch- Chế độ thưởng- Tăng lương- Công tác phí- Nghỉ phép năm- CLB thể thao,1853
Chế độ bảo hiểm- Du Lịch- Phụ cấp- Đồng phục- Chế độ thưởng- Đào tạo- Tăng lương- Phụ cấp thâm niên,1854
Chế độ bảo hiểm- Du Lịch- Phụ cấp- Đồng phục- Chế độ thưởng- Tăng lương- Công tác phí- Nghỉ phép năm,1855
